EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
831,40,0.0,Travel_Rarely,884,Research & Development,15.0,3,Life Sciences,1,Female,80,2,3,Manufacturing Director,3,Married,10435.0,25800,1.0,No,13.0,3,4,2,18.0,2.0,3,18.0,15.0,14.0,12.0
833,45,0.0,Travel_Rarely,538,Research & Development,1.0,4,Technical Degree,1,Male,66,3,3,Healthcare Representative,2,Divorced,7441.0,20933,1.0,No,12.0,3,1,3,10.0,4.0,3,10.0,8.0,7.0,7.0
837,31,0.0,Travel_Frequently,1125,Sales,7.0,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,9637.0,8277,2.0,No,14.0,3,4,2,9.0,3.0,3,3.0,2.0,2.0,2.0
838,58,0.0,Travel_Frequently,1216,Research & Development,15.0,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,15787.0,21624,2.0,Yes,14.0,3,2,0,23.0,3.0,3,2.0,2.0,2.0,2.0
848,48,0.0,Travel_Frequently,117,Research & Development,22.0,3,Medical,4,Female,58,3,4,Manager,4,Divorced,17174.0,2437,3.0,No,11.0,3,2,1,24.0,3.0,3,22.0,17.0,4.0,7.0
853,23,0.0,Travel_Frequently,638,Sales,9.0,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790.0,26956,1.0,No,19.0,3,1,1,1.0,3.0,2,1.0,0.0,1.0,0.0
859,33,0.0,Travel_Rarely,392,Sales,2.0,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505.0,3921,1.0,No,14.0,3,3,2,6.0,5.0,3,6.0,2.0,0.0,4.0
860,40,0.0,Travel_Rarely,616,Research & Development,2.0,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377.0,25605,4.0,No,17.0,3,4,1,7.0,5.0,2,4.0,3.0,0.0,2.0
861,45,0.0,Travel_Rarely,1015,Research & Development,5.0,5,Medical,3,Female,50,1,2,Laboratory Technician,1,Single,5769.0,23447,1.0,Yes,14.0,3,1,0,10.0,3.0,3,10.0,7.0,1.0,4.0
862,32,0.0,Travel_Rarely,529,Research & Development,2.0,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,2439.0,11288,1.0,No,14.0,3,4,0,4.0,4.0,3,4.0,2.0,1.0,2.0
865,23,0.0,Travel_Rarely,427,Sales,7.0,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275.0,25103,1.0,Yes,21.0,4,2,1,3.0,2.0,3,3.0,2.0,0.0,2.0
866,30,0.0,Travel_Frequently,1312,Research & Development,2.0,4,Technical Degree,4,Female,78,2,1,Research Scientist,1,Single,4968.0,26427,0.0,No,16.0,3,4,0,10.0,2.0,3,9.0,7.0,0.0,7.0
869,58,0.0,Non-Travel,350,Sales,2.0,3,Medical,2,Male,52,3,4,Manager,2,Divorced,16291.0,22577,4.0,No,22.0,4,4,1,37.0,0.0,2,16.0,9.0,14.0,14.0
870,44,0.0,Travel_Rarely,528,Human Resources,1.0,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195.0,4167,4.0,Yes,18.0,3,1,3,8.0,2.0,3,2.0,2.0,2.0,2.0
871,37,0.0,Travel_Rarely,1470,Research & Development,10.0,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936.0,9953,1.0,No,11.0,3,1,1,8.0,2.0,1,8.0,4.0,7.0,7.0
873,34,0.0,Non-Travel,967,Research & Development,16.0,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,2307.0,14460,1.0,Yes,23.0,4,2,1,5.0,2.0,3,5.0,2.0,3.0,0.0
875,35,0.0,Travel_Rarely,287,Research & Development,1.0,4,Life Sciences,3,Female,62,1,1,Research Scientist,4,Married,2977.0,8952,1.0,No,12.0,3,4,1,4.0,5.0,3,4.0,3.0,1.0,1.0
882,32,0.0,Travel_Rarely,371,Sales,19.0,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610.0,3840,3.0,No,13.0,3,3,1,10.0,2.0,1,4.0,3.0,0.0,2.0
886,31,0.0,Non-Travel,325,Research & Development,5.0,3,Medical,2,Male,74,3,2,Manufacturing Director,1,Single,9936.0,3787,0.0,No,19.0,3,2,0,10.0,2.0,3,9.0,4.0,1.0,7.0
889,35,0.0,Travel_Rarely,1395,Research & Development,9.0,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,5098.0,18698,1.0,No,19.0,3,2,0,10.0,5.0,3,10.0,7.0,0.0,8.0
891,29,0.0,Travel_Rarely,598,Research & Development,9.0,3,Life Sciences,3,Male,91,4,1,Research Scientist,3,Married,2451.0,22376,6.0,No,18.0,3,1,2,5.0,2.0,2,1.0,0.0,0.0,0.0
894,36,0.0,Travel_Rarely,1040,Research & Development,3.0,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842.0,26308,6.0,No,20.0,4,1,1,13.0,3.0,3,5.0,4.0,0.0,4.0
897,23,0.0,Travel_Rarely,160,Research & Development,4.0,1,Medical,3,Female,51,3,1,Laboratory Technician,2,Single,3295.0,12862,1.0,No,13.0,3,3,0,3.0,3.0,1,3.0,2.0,1.0,2.0
898,29,0.0,Travel_Rarely,592,Research & Development,7.0,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,2062.0,19384,3.0,No,14.0,3,2,0,11.0,2.0,3,3.0,2.0,1.0,2.0
900,29,0.0,Travel_Rarely,350,Human Resources,13.0,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,2335.0,3157,4.0,Yes,15.0,3,4,3,4.0,3.0,3,2.0,2.0,2.0,0.0
902,35,0.0,Travel_Rarely,219,Research & Development,16.0,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,4788.0,25388,0.0,Yes,11.0,3,4,0,4.0,2.0,3,3.0,2.0,0.0,2.0
903,26,0.0,Travel_Rarely,390,Research & Development,17.0,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305.0,6217,1.0,No,15.0,3,3,3,3.0,3.0,4,3.0,2.0,0.0,2.0
904,54,0.0,Travel_Rarely,584,Research & Development,22.0,5,Medical,2,Female,91,3,4,Manager,3,Married,17426.0,18685,3.0,No,25.0,4,3,1,36.0,6.0,3,10.0,8.0,4.0,7.0
908,35,0.0,Travel_Rarely,303,Sales,27.0,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,5813.0,13492,1.0,Yes,18.0,3,4,0,10.0,2.0,3,10.0,7.0,7.0,7.0
910,40,0.0,Travel_Rarely,444,Sales,2.0,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677.0,4258,3.0,No,14.0,3,3,1,15.0,4.0,3,11.0,8.0,5.0,10.0
911,38,0.0,Travel_Rarely,1404,Sales,1.0,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858.0,11473,4.0,No,14.0,3,1,0,20.0,3.0,2,1.0,0.0,0.0,0.0
913,36,0.0,Travel_Frequently,688,Research & Development,4.0,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131.0,9192,7.0,No,13.0,3,2,3,18.0,3.0,3,4.0,2.0,0.0,2.0
917,33,0.0,Travel_Rarely,589,Research & Development,28.0,4,Life Sciences,2,Male,79,3,2,Laboratory Technician,3,Married,5207.0,22949,1.0,Yes,12.0,3,2,1,15.0,3.0,3,15.0,14.0,5.0,7.0
920,28,0.0,Travel_Frequently,467,Sales,7.0,3,Life Sciences,3,Male,55,3,2,Sales Executive,1,Single,4898.0,11827,0.0,No,14.0,3,4,0,5.0,5.0,3,4.0,2.0,1.0,3.0
921,29,0.0,Travel_Rarely,224,Research & Development,1.0,4,Technical Degree,1,Male,100,2,1,Research Scientist,1,Single,2362.0,7568,6.0,No,13.0,3,3,0,11.0,2.0,1,9.0,7.0,0.0,7.0
923,42,0.0,Travel_Rarely,1059,Research & Development,9.0,2,Other,4,Male,93,2,5,Manager,4,Single,19613.0,26362,8.0,No,22.0,4,4,0,24.0,2.0,3,1.0,0.0,0.0,1.0
925,46,0.0,Travel_Rarely,706,Research & Development,2.0,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,8578.0,19989,3.0,No,14.0,3,3,1,12.0,4.0,2,9.0,8.0,4.0,7.0
929,31,0.0,Non-Travel,976,Research & Development,3.0,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065.0,3995,1.0,Yes,13.0,3,4,1,4.0,3.0,4,4.0,2.0,2.0,3.0
930,21,0.0,Travel_Rarely,337,Sales,7.0,1,Marketing,2,Male,31,3,1,Sales Representative,2,Single,2679.0,4567,1.0,No,13.0,3,2,0,1.0,3.0,3,1.0,0.0,1.0,0.0
944,40,0.0,Travel_Rarely,118,Sales,14.0,2,Life Sciences,4,Female,84,3,2,Sales Executive,1,Married,4639.0,11262,1.0,No,15.0,3,3,1,5.0,2.0,3,5.0,4.0,1.0,2.0
946,31,0.0,Travel_Rarely,1112,Sales,5.0,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476.0,22589,1.0,No,11.0,3,1,2,10.0,2.0,3,10.0,0.0,0.0,2.0
949,24,1.0,Travel_Frequently,381,Research & Development,9.0,3,Medical,2,Male,89,3,1,Laboratory Technician,1,Single,3172.0,16998,2.0,Yes,11.0,3,3,0,4.0,2.0,2,0.0,0.0,0.0,0.0
950,33,0.0,Travel_Rarely,867,Research & Development,8.0,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,3143.0,6076,6.0,No,19.0,3,2,1,14.0,1.0,3,10.0,8.0,7.0,6.0
953,28,0.0,Travel_Rarely,1172,Sales,3.0,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,2856.0,3692,1.0,No,19.0,3,4,1,1.0,3.0,3,1.0,0.0,0.0,0.0
954,38,0.0,Travel_Rarely,201,Research & Development,10.0,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206.0,3376,3.0,No,12.0,3,1,1,20.0,3.0,3,18.0,16.0,1.0,11.0
957,29,0.0,Travel_Rarely,991,Sales,5.0,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187.0,3356,1.0,Yes,13.0,3,2,1,10.0,3.0,2,10.0,0.0,0.0,9.0
958,30,0.0,Travel_Rarely,793,Research & Development,16.0,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862.0,3811,1.0,No,12.0,3,2,1,10.0,2.0,2,10.0,0.0,0.0,8.0
960,39,0.0,Travel_Frequently,766,Sales,20.0,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127.0,19188,2.0,No,18.0,3,4,1,7.0,6.0,3,2.0,1.0,2.0,2.0
966,30,0.0,Travel_Frequently,600,Human Resources,8.0,3,Human Resources,3,Female,66,2,1,Human Resources,4,Divorced,2180.0,9732,6.0,No,11.0,3,3,1,6.0,0.0,2,4.0,2.0,1.0,2.0
967,28,0.0,Travel_Frequently,783,Sales,1.0,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834.0,19255,1.0,Yes,12.0,3,3,1,7.0,2.0,3,7.0,7.0,0.0,7.0
970,24,0.0,Travel_Rarely,581,Research & Development,9.0,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401.0,17616,1.0,No,16.0,3,4,1,5.0,1.0,3,5.0,3.0,0.0,4.0
974,36,0.0,Travel_Rarely,1157,Sales,2.0,4,Life Sciences,3,Male,70,3,1,Sales Representative,4,Single,2644.0,17001,3.0,Yes,21.0,4,4,0,7.0,3.0,2,3.0,2.0,1.0,2.0
975,40,0.0,Travel_Frequently,692,Research & Development,11.0,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323.0,26849,1.0,No,11.0,3,1,1,10.0,2.0,4,10.0,9.0,9.0,4.0
978,34,0.0,Travel_Rarely,810,Sales,8.0,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,6799.0,22128,1.0,No,21.0,4,3,2,10.0,5.0,3,10.0,8.0,4.0,8.0
980,37,0.0,Travel_Rarely,1239,Human Resources,8.0,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,4071.0,12832,2.0,No,13.0,3,3,0,19.0,4.0,2,10.0,0.0,4.0,7.0
982,20,0.0,Travel_Rarely,1141,Sales,2.0,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783.0,13251,1.0,No,19.0,3,1,0,2.0,3.0,3,2.0,2.0,2.0,2.0
984,43,0.0,Travel_Rarely,823,Research & Development,6.0,3,Medical,1,Female,81,2,5,Manager,3,Married,19392.0,22539,7.0,No,13.0,3,4,0,21.0,2.0,3,16.0,12.0,6.0,14.0
986,32,0.0,Non-Travel,1146,Research & Development,15.0,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667.0,16542,5.0,No,18.0,3,2,1,9.0,6.0,3,5.0,1.0,1.0,2.0
992,36,0.0,Travel_Rarely,1266,Sales,10.0,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,5673.0,6060,1.0,Yes,13.0,3,1,1,10.0,4.0,3,10.0,9.0,1.0,7.0
994,29,0.0,Travel_Rarely,726,Research & Development,29.0,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,6384.0,21143,8.0,No,17.0,3,4,2,11.0,3.0,3,7.0,0.0,1.0,6.0
1000,27,0.0,Travel_Rarely,1302,Research & Development,19.0,3,Other,4,Male,67,2,1,Laboratory Technician,1,Divorced,4066.0,16290,1.0,No,11.0,3,1,2,7.0,3.0,3,7.0,7.0,0.0,7.0
1001,55,0.0,Travel_Rarely,189,Human Resources,26.0,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636.0,25811,4.0,Yes,18.0,3,1,1,35.0,0.0,3,10.0,9.0,1.0,4.0
1008,33,0.0,Travel_Rarely,1242,Sales,8.0,4,Life Sciences,1,Male,46,3,2,Sales Executive,1,Married,6392.0,10589,2.0,No,13.0,3,4,1,8.0,6.0,1,2.0,2.0,2.0,2.0
1009,20,0.0,Travel_Rarely,727,Sales,9.0,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728.0,21082,1.0,No,11.0,3,1,0,2.0,3.0,3,2.0,2.0,0.0,2.0
1012,38,0.0,Travel_Frequently,888,Human Resources,10.0,4,Human Resources,3,Male,71,3,2,Human Resources,3,Married,6077.0,14814,3.0,No,11.0,3,3,0,10.0,2.0,3,6.0,3.0,1.0,2.0
1016,53,0.0,Non-Travel,661,Research & Development,1.0,4,Medical,1,Female,60,2,4,Manufacturing Director,3,Married,12965.0,22308,4.0,Yes,20.0,4,4,3,27.0,2.0,2,3.0,2.0,0.0,2.0
1023,33,0.0,Travel_Rarely,217,Sales,10.0,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487.0,10410,1.0,No,14.0,3,2,0,10.0,2.0,2,10.0,4.0,0.0,9.0
1024,42,0.0,Travel_Rarely,1396,Research & Development,6.0,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348.0,14842,9.0,No,13.0,3,2,1,18.0,3.0,4,13.0,7.0,5.0,7.0
1025,30,0.0,Travel_Rarely,979,Sales,15.0,2,Marketing,3,Male,94,2,3,Sales Executive,1,Divorced,7140.0,3088,2.0,No,11.0,3,1,1,12.0,2.0,3,7.0,7.0,1.0,7.0
1026,54,0.0,Travel_Frequently,1050,Research & Development,11.0,4,Medical,2,Female,87,3,4,Manager,4,Divorced,16032.0,24456,3.0,No,20.0,4,1,1,26.0,2.0,3,14.0,9.0,1.0,12.0
1027,49,0.0,Travel_Frequently,1064,Research & Development,2.0,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,19161.0,13738,3.0,No,15.0,3,4,0,28.0,3.0,3,5.0,4.0,4.0,3.0
1032,26,0.0,Travel_Rarely,474,Research & Development,3.0,3,Life Sciences,1,Female,89,3,1,Research Scientist,4,Married,2061.0,11133,1.0,No,21.0,4,1,0,1.0,5.0,3,1.0,0.0,0.0,0.0
1033,24,0.0,Travel_Frequently,897,Human Resources,10.0,3,Medical,1,Male,59,3,1,Human Resources,4,Married,2145.0,2097,0.0,No,14.0,3,4,1,3.0,2.0,3,2.0,2.0,2.0,1.0
1034,34,0.0,Travel_Rarely,1239,Sales,13.0,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628.0,22914,1.0,No,18.0,3,3,1,9.0,2.0,2,8.0,7.0,1.0,1.0
1042,40,0.0,Travel_Rarely,1137,Research & Development,1.0,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16823.0,18991,2.0,No,11.0,3,1,1,22.0,3.0,3,19.0,7.0,11.0,16.0
1043,27,0.0,Travel_Rarely,1354,Research & Development,2.0,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226.0,6073,1.0,No,11.0,3,3,1,6.0,3.0,2,5.0,3.0,1.0,2.0
1044,39,0.0,Travel_Rarely,613,Research & Development,6.0,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,9991.0,21457,4.0,No,15.0,3,1,1,9.0,5.0,3,7.0,7.0,1.0,7.0
1048,47,0.0,Travel_Rarely,1180,Research & Development,25.0,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633.0,13084,2.0,No,23.0,4,2,0,25.0,3.0,3,17.0,14.0,12.0,11.0
1050,35,0.0,Travel_Rarely,763,Sales,15.0,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440.0,22098,6.0,Yes,14.0,3,4,2,7.0,2.0,2,2.0,2.0,2.0,2.0
1051,35,0.0,Travel_Rarely,682,Sales,18.0,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561.0,15975,0.0,No,16.0,3,4,1,6.0,2.0,1,5.0,3.0,0.0,4.0
1054,36,0.0,Travel_Frequently,1302,Research & Development,6.0,4,Life Sciences,1,Male,80,4,2,Laboratory Technician,1,Married,5562.0,19711,3.0,Yes,13.0,3,4,1,9.0,3.0,3,3.0,2.0,0.0,2.0
1057,36,0.0,Travel_Rarely,1351,Research & Development,26.0,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347.0,7419,6.0,No,14.0,3,2,2,10.0,2.0,2,3.0,2.0,0.0,2.0
1060,30,0.0,Travel_Rarely,740,Sales,1.0,3,Life Sciences,2,Male,64,2,2,Sales Executive,1,Married,9714.0,5323,1.0,No,11.0,3,4,1,10.0,4.0,3,10.0,8.0,6.0,7.0
1061,22,1.0,Travel_Rarely,391,Research & Development,7.0,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,2472.0,26092,1.0,Yes,23.0,4,1,0,1.0,2.0,3,1.0,0.0,0.0,0.0
1064,45,0.0,Non-Travel,336,Sales,26.0,3,Marketing,1,Male,52,2,2,Sales Executive,1,Married,4385.0,24162,1.0,No,15.0,3,1,1,10.0,2.0,3,10.0,7.0,4.0,5.0
1069,33,0.0,Travel_Rarely,501,Research & Development,15.0,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,4878.0,21653,0.0,Yes,13.0,3,1,1,10.0,6.0,3,9.0,7.0,8.0,1.0
1077,35,0.0,Travel_Rarely,1146,Human Resources,26.0,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,8837.0,16642,1.0,Yes,16.0,3,3,0,9.0,2.0,3,9.0,0.0,1.0,7.0
1080,36,0.0,Travel_Rarely,1456,Sales,13.0,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134.0,8658,5.0,Yes,13.0,3,2,3,16.0,3.0,3,2.0,2.0,2.0,2.0
1081,34,0.0,Travel_Rarely,937,Sales,1.0,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888.0,6770,1.0,No,21.0,4,1,0,14.0,3.0,2,14.0,8.0,2.0,1.0
1084,42,0.0,Travel_Rarely,855,Research & Development,12.0,3,Medical,2,Male,57,3,1,Laboratory Technician,2,Divorced,2766.0,8952,8.0,No,22.0,4,2,3,7.0,6.0,2,5.0,3.0,0.0,4.0
1089,36,0.0,Travel_Rarely,530,Sales,2.0,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502.0,7439,3.0,No,15.0,3,3,0,17.0,2.0,2,13.0,7.0,6.0,7.0
1093,30,0.0,Travel_Rarely,1288,Sales,29.0,4,Technical Degree,3,Male,33,3,3,Sales Executive,2,Married,9250.0,17799,3.0,No,12.0,3,2,1,9.0,3.0,3,4.0,2.0,1.0,3.0
1097,29,0.0,Travel_Frequently,746,Sales,24.0,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091.0,10642,1.0,No,17.0,3,4,0,1.0,3.0,3,1.0,0.0,0.0,0.0
1100,40,0.0,Travel_Rarely,543,Research & Development,1.0,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,2406.0,4060,8.0,No,19.0,3,3,2,8.0,3.0,2,1.0,0.0,0.0,0.0
1103,46,0.0,Non-Travel,849,Sales,26.0,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,7991.0,25166,8.0,No,15.0,3,3,0,6.0,3.0,3,2.0,2.0,2.0,2.0
1104,22,1.0,Travel_Rarely,1294,Research & Development,8.0,1,Medical,3,Female,79,3,1,Laboratory Technician,1,Married,2398.0,15999,1.0,Yes,17.0,3,3,0,1.0,6.0,3,1.0,0.0,0.0,0.0
1105,45,0.0,Travel_Rarely,950,Research & Development,28.0,3,Technical Degree,4,Male,97,3,1,Research Scientist,4,Married,2132.0,4585,4.0,No,20.0,4,4,1,8.0,3.0,3,5.0,4.0,0.0,3.0
1109,28,0.0,Non-Travel,1103,Research & Development,16.0,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144.0,2122,1.0,No,14.0,3,3,0,5.0,3.0,2,5.0,3.0,1.0,4.0
1119,28,0.0,Travel_Rarely,1181,Research & Development,1.0,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,2044.0,5531,1.0,No,11.0,3,3,1,5.0,6.0,4,5.0,3.0,0.0,3.0
1122,39,0.0,Travel_Rarely,1253,Research & Development,10.0,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464.0,7914,7.0,No,21.0,4,3,0,9.0,3.0,3,4.0,3.0,2.0,2.0
1129,32,0.0,Non-Travel,1200,Research & Development,1.0,4,Technical Degree,4,Male,62,3,2,Research Scientist,1,Married,4087.0,25174,4.0,No,14.0,3,2,1,9.0,3.0,2,6.0,5.0,1.0,2.0
1133,35,0.0,Travel_Rarely,185,Research & Development,23.0,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,2705.0,9696,0.0,No,16.0,3,2,1,6.0,2.0,4,5.0,4.0,0.0,3.0
1134,36,0.0,Travel_Rarely,1383,Research & Development,10.0,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,8321.0,25949,7.0,Yes,13.0,3,4,1,15.0,1.0,3,12.0,8.0,5.0,7.0
1139,40,0.0,Travel_Rarely,1329,Research & Development,7.0,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166.0,3339,3.0,Yes,14.0,3,2,0,10.0,3.0,1,4.0,2.0,0.0,3.0
1147,34,0.0,Travel_Rarely,735,Sales,3.0,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103.0,16495,3.0,Yes,12.0,3,3,0,9.0,3.0,2,4.0,2.0,0.0,1.0
1150,54,0.0,Travel_Rarely,155,Research & Development,9.0,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897.0,22474,3.0,No,11.0,3,3,2,9.0,6.0,2,4.0,3.0,2.0,3.0
1152,32,0.0,Travel_Frequently,238,Research & Development,5.0,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432.0,15318,3.0,Yes,14.0,3,1,0,8.0,2.0,3,4.0,1.0,0.0,3.0
1161,35,0.0,Travel_Rarely,992,Research & Development,1.0,3,Medical,4,Male,68,2,1,Laboratory Technician,1,Single,2450.0,21731,1.0,No,19.0,3,2,0,3.0,3.0,3,3.0,0.0,1.0,2.0
1163,32,0.0,Travel_Rarely,495,Research & Development,10.0,3,Medical,3,Male,64,3,3,Manager,4,Single,11244.0,21072,2.0,No,25.0,4,2,0,10.0,5.0,4,5.0,2.0,0.0,0.0
1165,35,0.0,Travel_Rarely,1224,Sales,7.0,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204.0,13586,1.0,Yes,11.0,3,4,0,10.0,2.0,3,10.0,8.0,0.0,9.0
1167,43,0.0,Travel_Rarely,1179,Sales,2.0,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847.0,6069,1.0,Yes,17.0,3,1,1,10.0,3.0,3,10.0,9.0,8.0,8.0
1169,32,0.0,Non-Travel,953,Research & Development,5.0,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718.0,17674,2.0,No,14.0,3,2,0,12.0,3.0,3,7.0,7.0,0.0,7.0
1173,31,0.0,Travel_Frequently,754,Sales,26.0,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617.0,21075,1.0,Yes,11.0,3,3,0,10.0,4.0,3,10.0,7.0,0.0,8.0
1188,31,0.0,Non-Travel,697,Research & Development,10.0,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031.0,26862,4.0,No,20.0,4,3,1,13.0,2.0,4,11.0,7.0,4.0,8.0
1190,31,0.0,Travel_Rarely,311,Research & Development,20.0,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,4197.0,18624,1.0,No,11.0,3,1,1,10.0,2.0,3,10.0,8.0,0.0,2.0
1202,50,0.0,Travel_Frequently,878,Sales,1.0,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,6728.0,14255,7.0,No,12.0,3,4,2,12.0,3.0,3,6.0,3.0,0.0,1.0
1214,31,0.0,Travel_Rarely,1276,Research & Development,2.0,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129.0,17536,1.0,Yes,11.0,3,3,3,1.0,4.0,3,1.0,0.0,0.0,0.0
1215,29,1.0,Travel_Frequently,459,Research & Development,24.0,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,2439.0,14753,1.0,Yes,24.0,4,2,0,1.0,3.0,2,1.0,0.0,1.0,0.0
1219,54,0.0,Travel_Rarely,431,Research & Development,7.0,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,6854.0,15696,4.0,No,15.0,3,2,1,14.0,2.0,2,7.0,1.0,1.0,7.0
1225,39,0.0,Non-Travel,105,Research & Development,9.0,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,19431.0,15302,2.0,No,13.0,3,3,0,21.0,3.0,2,6.0,0.0,1.0,3.0
1226,27,0.0,Travel_Rarely,954,Sales,9.0,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105.0,5099,1.0,No,14.0,3,1,0,7.0,5.0,3,7.0,7.0,0.0,7.0
1229,27,0.0,Travel_Frequently,1297,Research & Development,5.0,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,2379.0,19826,0.0,Yes,14.0,3,3,0,6.0,3.0,2,5.0,4.0,0.0,2.0
1230,55,0.0,Travel_Rarely,478,Research & Development,2.0,3,Medical,3,Male,60,2,5,Research Director,1,Married,19038.0,19805,8.0,No,12.0,3,2,3,34.0,2.0,3,1.0,0.0,0.0,0.0
1237,55,0.0,Travel_Rarely,685,Sales,26.0,5,Marketing,3,Male,60,2,5,Manager,4,Married,19586.0,23037,1.0,No,21.0,4,3,1,36.0,3.0,3,36.0,6.0,2.0,13.0
